"SYMBOL","ENSEMBL","ENTREZID","lengths","logFC","logCPM","F","PValue","FDR"
"KBTBD12","ENSG00000187715",166348,5818,-4.23394657389757,-1.39451959794224,14.6372645000878,0.00507349961870815,0.0372563910625302
"FAM155A","ENSG00000204442",728215,3478,-3.12069840047655,2.80771751584238,14.6234073182203,0.00508655139629877,0.0373185501834766
"RNF114","ENSG00000124226",55905,2440,1.65013107879091,6.26644328760317,14.6232978773875,0.00508665464387362,0.0373185501834766
"UBALD2","ENSG00000185262",283991,1792,1.94163490110199,5.85596433642333,14.6034292540193,0.00510544257349903,0.0374391279594885
"TMEM61","ENSG00000143001",199964,1097,4.04248094408564,2.16417589381773,14.5958182097602,0.00511266270854773,0.0374748050120313
"GDPD1","ENSG00000153982",284161,2970,3.00186654311883,1.2620358225621,14.5930418545285,0.00511529965816378,0.0374768708381032
"GRTP1","ENSG00000139835",79774,2656,1.78146619003947,3.11865236326851,14.5663705212023,0.00514071896144889,0.0376457712073337
"FEN1","ENSG00000168496",2237,2478,1.45794296663105,3.94074253781064,14.5506826297194,0.00515574449594916,0.0377283898820991
"GRIK5","ENSG00000105737",2901,5014,-3.71700762854441,0.102665645457355,14.5496423639668,0.00515674278851037,0.0377283898820991
"MAP4K3","ENSG00000011566",8491,6067,1.30668176759988,4.52532721929915,14.5361780317952,0.00516968577601986,0.0378008925502947
"FHIT","ENSG00000189283",2272,5439,-1.86290484007802,3.62349122107049,14.5343943516116,0.00517140344887774,0.0378008925502947
"CYP26C1","ENSG00000187553",340665,1569,-5.2025870725332,-1.98445406340454,16.0599361673435,0.00517399711011726,0.0378024866911368
"BMP2K","ENSG00000138756",55589,9938,-1.36431571220769,4.26805458473948,14.5212234118215,0.00518410918348273,0.0378542502468851
"RP11-6O2.3",NA,NA,2677,5.14743830470234,0.914810353934653,16.0455009841244,0.00518583959895742,0.0378542502468851
"MS4A6A","ENSG00000110077",64231,6197,-3.30279872099615,2.07199906094333,16.0419304744605,0.00518877420545167,0.0378583053330364
"ZSCAN30","ENSG00000186814",100101467,7987,-1.74014902492387,2.63987456630571,14.5051727901929,0.00519964591048839,0.0379202407761694
"HLA-A","ENSG00000206503",3105,2710,-3.574408848114,9.25400438195802,14.4949421331163,0.00520957952033101,0.0379752812217258
"RP11-284F21.9",NA,NA,3222,4.58859265416195,0.0581635694273459,14.4819381271609,0.00522224036568475,0.0380501423714018
"AC104654.2",NA,NA,898,-4.66727758580464,0.337483406945292,14.4773092198489,0.00522675644167419,0.0380656179662981
"FRY","ENSG00000073910",10129,16059,-2.26162507145075,4.37176396825118,14.4697740369702,0.00523411844285342,0.0381017963317139
"RASD1","ENSG00000108551",51655,1748,3.84428433351933,4.53545464931056,14.4657402465939,0.00523806487390585,0.038113089317999
"FLRT3","ENSG00000125848",23767,5190,-3.20366263211452,4.55723884941979,14.4508945916088,0.00525262122770623,0.0381868141379571
"ETV7","ENSG00000010030",51513,2369,-2.57405234974852,3.29077137445428,14.4505123621299,0.00525299667868963,0.0381868141379571
"DDA1","ENSG00000130311",79016,4596,1.21342346991128,5.95504772536405,14.4407480791305,0.00526259923401514,0.0382288870697053
"GCA","ENSG00000115271",25801,3664,-1.91606902443169,5.07048150812739,14.4397429269,0.00526358898823127,0.0382288870697053
"CNTNAP1","ENSG00000108797",8506,6045,-2.86139690913774,-0.0418523843146047,14.424193568369,0.00527892995541371,0.0383228158670157
"RNF144B","ENSG00000137393",255488,5446,2.34333206685695,4.61842128927551,14.4162550140845,0.00528678376153707,0.0383444950460289
"MARCH10","ENSG00000173838",162333,4920,3.56013890045733,1.11721041979381,14.414305344525,0.00528871486057415,0.0383444950460289
"MT1A","ENSG00000205362",4489,396,-6.07780592764136,3.72983715396881,14.4138710482008,0.00528914514083035,0.0383444950460289
"NPPB","ENSG00000120937",4879,694,-4.70504701187536,2.53411157117929,14.4003752905553,0.00530253802798785,0.0383849422815492
"PIP4K2C","ENSG00000166908",79837,3296,1.48001315314766,4.48005934346175,14.3996942235511,0.00530321503140982,0.0383849422815492
"PKP1","ENSG00000081277",5317,6211,4.1366453615197,1.05539172928701,14.3988278347989,0.00530407640768291,0.0383849422815492
"CES1","ENSG00000198848",1066,2937,-3.68210945310671,-0.634911697070833,14.3985295240694,0.00530437303318838,0.0383849422815492
"DDX55","ENSG00000111364",57696,5714,1.30801412794437,4.1563089093359,14.3939753530363,0.00530890406351079,0.0384002683466578
"DARS2","ENSG00000117593",55157,3689,1.69816806575459,3.56236767633138,14.38460408723,0.0053182430081595,0.0384376747690864
"KIF5C","ENSG00000168280",3800,9221,4.48948960262846,1.98288381103428,14.3839390406722,0.00531890654443086,0.0384376747690864
"ZNF367","ENSG00000165244",195828,3646,3.04925176027879,2.09964090385504,14.3682919150598,0.00533454816785948,0.0385195566133617
"EFNB1","ENSG00000090776",1947,3314,-2.71364228162748,4.42265059512281,14.3677624936761,0.00533507841235777,0.0385195566133617
"LBP","ENSG00000129988",3929,1961,10.2530638235537,1.86015981034254,22.2033723171619,0.00533971392183708,0.0385355408789993
"TNFAIP8","ENSG00000145779",25816,9591,-1.68295079201774,4.93777516938888,14.3515487247305,0.00535134948027255,0.0386020055664447
"LRG1","ENSG00000171236",116844,3133,1.95702502247814,3.88570216897772,14.3477272044287,0.00535519357420554,0.0386122316929464
"FCER1A","ENSG00000179639",2205,1165,-4.65913584439545,0.482253007619563,15.8371243783576,0.00536075290661043,0.0386348102368169
"RFC3","ENSG00000133119",5983,2874,1.99205674423357,3.95966829801494,14.3369698287747,0.00536603312294846,0.0386553576665816
"RAB34","ENSG00000109113",83871,3328,-3.89670386754516,6.25112743416813,14.3304013667784,0.00537266530553967,0.0386856212701597
"HSD3B2","ENSG00000203859",3284,2336,-6.10175394030433,-0.00611688049531776,15.8181257169408,0.0053770768646743,0.0386998752363465
"SOCS5","ENSG00000171150",9655,5034,-1.39958682729376,4.98952326725279,14.3117139097359,0.0053915904182941,0.0387867894784421
"HMGA2","ENSG00000149948",8091,14808,4.13480830037881,2.86699578573422,18.0922262974826,0.00540400063142762,0.0388585006994612
"CTD-2256P15.2",NA,NA,901,2.43037483477509,1.88044669840771,14.2816442562876,0.00542221850448264,0.0389718893684879
"MIR155HG","ENSG00000234883",NA,1600,-3.56839155978265,0.30940660785254,14.2748631649103,0.00542915569056812,0.0390041329589212
"SNRPB","ENSG00000125835",6628,1824,1.47892152745713,8.00667098785571,14.2683573714502,0.00543582171803592,0.0390250597447385
"CALHM2","ENSG00000138172",51063,3620,-4.22589709195937,2.91022086253965,14.2661524040732,0.00543808332375324,0.0390250597447385
"PLK1","ENSG00000166851",5347,4760,3.10353656151798,3.53588391993015,14.2648441072571,0.00543942578481933,0.0390250597447385
"CHTOP","ENSG00000160679",26097,5558,1.19932209738121,6.21174365245513,14.2619284533828,0.00544241907385746,0.0390289385859819
"TMEM42","ENSG00000169964",131616,3106,-1.38611491929294,4.31235184128501,14.2559270487097,0.0054485867899116,0.0390555682828213
"ZNF692","ENSG00000171163",55657,3933,1.94942795044079,3.23871056351517,14.2459006985537,0.00545891058088326,0.0390980001971561
"TARBP1","ENSG00000059588",6894,7743,2.13387031950242,4.38038559650687,14.2431077444746,0.00546179076291234,0.0390980001971561
"ADAMTS18","ENSG00000140873",170692,6678,6.21072322803743,1.84791698436251,18.0098289284647,0.00546187736054031,0.0390980001971561
"SAMD10","ENSG00000130590",140700,2453,1.96706318967644,2.55247502679744,14.2399412180596,0.00546505849253311,0.0391031815610069
"RP11-432J24.5",NA,NA,634,-4.79269822084205,-0.0377401013662785,14.2373379123097,0.00546774683941919,0.0391048339126641
"ORMDL3","ENSG00000172057",94103,3752,-1.7469745365615,5.44194227521762,14.2268112917018,0.00547863427364638,0.0391268149082691
"SLC4A11","ENSG00000088836",83959,4081,3.28722632264023,1.88909165764537,14.221686190401,0.00548394489601519,0.0391268149082691
"XPNPEP3","ENSG00000196236",63929,10030,1.27194335748111,4.32838606917666,14.2187074199081,0.00548703446347854,0.0391268149082691
"ARL10","ENSG00000175414",285598,11459,-3.09773237618094,2.36479135515039,14.2181279190825,0.00548763577304997,0.0391268149082691
"MRPL9","ENSG00000143436",65005,1812,1.38793838991746,5.83053688398302,14.2181196573687,0.00548764434628062,0.0391268149082691
"ARHGAP26","ENSG00000145819",23092,13347,2.18809469433895,3.47704881419745,14.2178834363599,0.00548788948136989,0.0391268149082691
"BOLA3","ENSG00000163170",388962,3156,1.63476121994559,6.22333406833756,14.2177462480988,0.00548803185290371,0.0391268149082691
"CADPS2","ENSG00000081803",93664,6364,-1.67225429553635,4.93845380898038,14.2129382158898,0.00549302447355585,0.0391448716738442
"SLC27A2","ENSG00000140284",11001,2802,4.00378370109935,1.07566876835938,14.2062134699674,0.00550001696301852,0.0391771575346973
"RRAS","ENSG00000126458",6237,1160,-2.08667872126792,6.32050692787497,14.1926491710601,0.00551415535823683,0.0392602927139252
"SNRNP25","ENSG00000161981",79622,3060,1.61591288027205,5.57483606479367,14.1829825938123,0.00552425891843075,0.0392913473107161
"LHX1","ENSG00000273706",3975,5117,9.06578614932692,1.08312211388957,21.8428415892049,0.00552587257001656,0.0392913473107161
"SERPINB7","ENSG00000166396",8710,2596,-4.40845614622573,3.8069036196703,14.1813912577579,0.00552592441911535,0.0392913473107161
"DENND2C","ENSG00000175984",163259,7408,-2.10860194694465,3.0801657154531,14.1746840609396,0.00553295113873234,0.0393237389328485
"CD53","ENSG00000143119",963,2081,-3.03444259546512,1.1344470131921,15.6373121903927,0.00553569222682804,0.0393256564310333
"FKBP10","ENSG00000141756",60681,4269,-4.09993846567534,5.25156648363887,14.1619168116505,0.00554635763308855,0.0393767464687689
"GLCCI1","ENSG00000106415",113263,6885,2.23357012946487,2.91241965686889,14.1605142161459,0.00554783294055048,0.0393767464687689
"PPM1G","ENSG00000115241",5496,4092,1.20913686340306,6.86309455601128,14.1565781080454,0.00555197573266202,0.0393885821818327
"CTC-360G5.9",NA,NA,3297,-5.4424335763637,-2.30926207890317,14.1485760559356,0.00556040995198541,0.0394197239359322
"CASC8","ENSG00000246228",NA,2342,5.70356365380055,1.88579005271164,17.868020195235,0.00556344170640569,0.0394197239359322
"ATXN2L","ENSG00000168488",11273,6508,1.62378945637235,5.00994691045581,14.1452987157876,0.0055638689347601,0.0394197239359322
"FZD1","ENSG00000157240",8321,4341,-1.79827671042867,3.94961367870686,14.1423763367174,0.00556695556196253,0.0394197239359322
"FRAT2","ENSG00000181274",23401,2204,1.57941651207668,3.92461566959278,14.1393581685828,0.00557014561901241,0.0394197239359322
"CD1C","ENSG00000158481",911,1435,-4.63585959973161,-1.37414256680729,15.597717994545,0.00557122850071712,0.0394197239359322
"PTTG1IP","ENSG00000183255",754,3471,-1.25866920654719,7.84225814729809,14.1165316748617,0.00559434658466776,0.0395657054230302
"EBPL","ENSG00000123179",84650,1500,-1.3899040262848,5.62391634875046,14.0964360899478,0.00561576156626478,0.0396752270862938
"PLXNB1","ENSG00000164050",5364,9796,-1.40012357598599,4.48406797769191,14.0954595591317,0.00561680483230013,0.0396752270862938
"C17orf82","ENSG00000187013",NA,1530,4.00847376844828,0.199990435900209,14.0942974155694,0.00561804671282452,0.0396752270862938
"AIFM2","ENSG00000042286",84883,5131,-1.6046936166588,3.33349121359608,14.0926522863211,0.00561980530713921,0.0396752270862938
"SYCP1","ENSG00000198765",6847,4338,5.35958946050953,2.25472360171203,17.7766797576571,0.00563020116174471,0.0397309938300858
"OSTC","ENSG00000198856",58505,1617,-1.3401321376862,7.56528887964188,14.0756573019639,0.00563801295402317,0.0397684841034444
"TMEM251","ENSG00000153485",26175,1365,1.84086830988079,4.08746956392231,14.0441324991243,0.00567198374151756,0.0399903754004293
"EPB41L4B","ENSG00000095203",54566,7879,1.77620250343239,3.20842784637822,14.041643171764,0.0056746771481776,0.0399916463502879
"NAP1L2","ENSG00000186462",4674,2550,-3.6306954111962,-0.50824870605655,14.0244387387923,0.0056933360002506,0.0401053810411633
"FANCI","ENSG00000140525",55215,7769,2.26334030365963,4.23728228616953,14.0211001779831,0.00569696571477125,0.0401131926633429
"C21orf2",NA,NA,6063,-1.32775511781625,3.84032065129615,14.0059350664611,0.00571348998857685,0.0402112435885938
"POLQ","ENSG00000051341",10721,9099,2.66190484920916,2.25020416147583,14.0036866724574,0.00571594501334752,0.0402112435885938
"C12orf75","ENSG00000235162",387882,2693,-1.77867434163779,6.6073573328693,13.9936367914704,0.0057269346992417,0.0402707520411106
"JUP","ENSG00000173801",3728,5963,1.82338410506165,5.9350721420133,13.9887322813355,0.00573230748267419,0.0402907283444322
"ROBO1","ENSG00000169855",6091,10862,-2.65307185008547,2.37930131856113,13.9791870285234,0.00574278225580072,0.0403465315834688
"KRT5","ENSG00000186081",3852,4292,-4.78558249409483,6.22838978595213,13.9758101668622,0.0057464937120221,0.0403547901321305
"TIMM17B","ENSG00000126768",10245,2562,1.18419458564122,5.45192761518779,13.9709357951185,0.00575185637137947,0.0403746318649147
"HES6","ENSG00000144485",55502,2037,1.82469973334452,3.65468289065724,13.9628176693128,0.00576080168153454,0.0404079853545736
"MELK","ENSG00000165304",9833,3090,2.71973966162446,3.81960541196749,13.9620154463058,0.00576168659395007,0.0404079853545736
"MUC20","ENSG00000176945",200958,8086,2.91572588772949,1.94352047432208,13.9538132910971,0.00577074399013194,0.0404536780242157
"SPESP1","ENSG00000258484",246777,1588,-3.79414237925098,-1.18088045320116,13.9493624855846,0.0057756663655362,0.0404703561755956
"RP5-821D11.7",NA,NA,2989,2.94920746485233,1.71031964712682,13.9468777796928,0.00577841662316445,0.0404718062167324
"NELFA","ENSG00000185049",7469,5935,1.43065051831573,5.04794343436193,13.9409180544027,0.00578501999666977,0.0405002301834606
"C3orf70","ENSG00000187068",285382,5901,2.4701302647282,2.57941547494889,13.9263750932801,0.0058011734088257,0.040595458423326
"DDX60","ENSG00000137628",55601,6750,-2.21903249136879,3.51414098663014,13.8982992701082,0.00583251881516311,0.0407968667717321
"SH3GL3","ENSG00000140600",6457,3363,-4.23465086230379,2.18868358601473,13.8832037382618,0.00584946022948378,0.040872826194431
"TLX3","ENSG00000164438",30012,1493,5.21064496701069,1.90843391936407,17.4849707733504,0.00585071845647301,0.040872826194431
"RP11-519G16.5",NA,NA,729,4.4743052264677,0.257244142458702,13.877675928836,0.00585567943339042,0.040872826194431
"RMND5A","ENSG00000153561",64795,6804,1.41332619189425,4.64893738190251,13.877224964915,0.0058561871681622,0.040872826194431
"FOS","ENSG00000170345",2353,3238,-1.57065557566835,8.46774704619179,13.8767158783528,0.00585676040893617,0.040872826194431
"RP11-680F20.4",NA,NA,698,-3.54546898057996,-0.153304747153294,13.8749144181112,0.00585878945198875,0.040872826194431
"FAM217B","ENSG00000196227",63939,5323,1.40108895837581,4.25602686101839,13.8691210976701,0.00586532064315406,0.0409004589809424
"ZNF37A","ENSG00000075407",7587,9626,-1.17023840216197,5.55061043341414,13.8656078728777,0.00586928578601739,0.0409101816526039
"PGAM5","ENSG00000247077",192111,3881,1.37621559253756,3.956103389748,13.8439015957385,0.00589385900420985,0.0410634756278421
"SLC13A4","ENSG00000164707",26266,8015,-3.05810068687123,-1.21261343612406,13.8385647365559,0.00589992052619591,0.0410805038667322
"CENPH","ENSG00000153044",64946,2244,2.69263400341375,3.24540362942664,13.8372049406942,0.00590146621248978,0.0410805038667322
"SALL2","ENSG00000165821",6297,5365,-2.59048588258753,1.20311618034741,13.8309567830663,0.00590857506224147,0.0411120047946867
"ASPA","ENSG00000108381",443,5854,-4.96836182304452,0.956685614977708,13.8220729898187,0.00591870113411779,0.0411644629139932
"HJURP","ENSG00000123485",55355,3819,3.27241378304076,3.50723533926685,13.819340598677,0.00592181999462629,0.0411681614567445
"MTBP","ENSG00000172167",27085,8326,2.81665459324115,1.59624594222208,13.8040151117025,0.00593935142010386,0.0412720083616213
"RRP7A","ENSG00000189306",27341,4082,1.40779814754369,5.94406551228454,13.7938842972565,0.00595097624670213,0.0413191913900014
"SHISA9","ENSG00000237515",729993,10157,8.99866979071919,1.05093659286953,21.0793520546677,0.00595133454822367,0.0413191913900014
"POLR2K","ENSG00000147669",5440,1711,1.38267385826894,6.87914791111175,13.7864085621792,0.0059595727692165,0.0413583434263158
"ZNF483","ENSG00000173258",158399,5738,-1.83895026536709,2.23727246999425,13.7816910544177,0.00596500556768486,0.0413745635592568
"TMED3","ENSG00000166557",23423,2769,1.17723724358857,7.31320367698596,13.7786269954021,0.00596853754553082,0.0413745635592568
"CHAF1B","ENSG00000159259",8208,5118,1.84178737205188,3.27617235080575,13.7776102246214,0.00596971016980164,0.0413745635592568
"IPO5","ENSG00000065150",3843,9671,-1.35495032806741,5.79190330132239,13.7718056889855,0.00597640998395985,0.0414029656398577
"HAUS8","ENSG00000131351",93323,5533,2.11783736042334,3.08770526683391,13.767596147863,0.00598127470293939,0.0414186354864554
"CDKN2AIP","ENSG00000168564",55602,3193,1.39966556253276,4.18069959424009,13.7580377829614,0.00599233922077786,0.0414772048804864
"PDE6B","ENSG00000133256",5158,5086,-4.00720453610631,1.56258133455261,13.7527315553911,0.00599849266916949,0.04150174514978
"PIAS4","ENSG00000105229",51588,3646,1.55566210621374,4.10145490755496,13.7316855680851,0.00602297726453237,0.0416530365973505
"CDKN1B","ENSG00000111276",1027,2811,1.32366611534412,4.56353247993202,13.7273374505801,0.0060280514351915,0.0416544922210428
